  -1.4396433508346580e+00	  -1.1365758800733012e+00	   9.4993099529866354e-01	   6.7769140428927899e-01	   3.2371951720624381e-01	   6.6591563819092248e-01	   6.5825633428913966e-01	   8.0544999876683043e-01	  -1.1446860360723208e-02	   1.4407310048490465e+00	  -7.6220009494348906e-01	   4.8204818815746564e-01	   1.3217217186295893e+00	  -1.8122736796292463e-01	  -2.2191182442772295e+00	  -5.5003549232390044e-02	  -7.0587185120058793e-02	   1.0407559566248605e+00	  -7.9630862551476445e-01	  -8.6010658252715622e-01	   4.8140341846640483e-01	   9.5333088442876435e-01	  -1.5994470716227227e+00	  -6.9088954330865621e-02	  -4.3087075563969557e-01	  -1.3526753951998760e+00	  -9.3444992678316366e-02	   1.0233624854169936e+00	   1.3973662339633805e-01	   1.2273171645460589e-01	
   8.8707973603943735e-01	  -4.7897006231043093e-01	  -2.2011353277298205e+00	   2.9499787035648434e-01	  -2.0489529402966195e-01	   6.1689498121054853e-01	   9.6408860487578532e-02	  -1.4426990265573056e+00	   5.9199146343089104e-01	  -3.9910629501172329e-02	  -2.6851537092477396e-01	  -2.8923254605992893e-01	   1.5449313558444302e+00	   2.3611124251625790e-01	   2.8556698075186776e-01	   7.5727968456035344e-01	   2.0960973378791179e+00	   1.4043519773785258e+00	  -1.6779769667743312e+00	   1.1220760516489954e-01	   3.1414151991930456e-01	   6.9410638933030205e-02	   2.0918102702908908e-01	  -5.6649272460027177e-02	  -5.7310802978948405e-01	   4.5499907137794095e-02	  -4.2965582219968390e-01	   9.7197482028105542e-01	   1.1747094714963879e+00	   1.1194820922941047e+00	
  -8.1996547460364833e-01	  -1.1897454335554293e-01	   9.3062697842129760e-01	  -5.1897317349864391e-01	  -1.0855098027510057e+00	  -1.9766963577200658e+00	  -2.5578312807883415e-02	  -5.9311436371303539e-01	  -6.5380567519991495e-02	   4.9321044802371183e-01	   3.5483239151053270e-01	   1.7517517681615510e-01	   1.2641926186484900e-01	  -1.2761514238748561e+00	   2.8619289116740463e+00	   7.5969693029715157e-01	  -4.4056306594363087e-01	   7.4544999467503170e-01	   8.9146340230022902e-01	  -4.2242615070079609e-01	  -1.0835898465069345e+00	  -8.8234191734551526e-01	  -2.8774922317491575e-01	   1.0111298913922531e+00	  -7.3682172983478178e-01	  -7.0432083844847204e-01	  -5.2004206471795833e-01	   7.7199733216979483e-01	  -1.6873959146573876e+00	  -7.1839007480766404e-01	
  -4.0257528037967581e-02	  -3.7593896599660420e-01	   8.8869106776316778e-02	   2.8346180799015259e-02	   8.3326363608366749e-01	   6.2021701711393096e-01	  -1.5176117608723211e-01	   2.2480981046135723e-01	   3.6550106861198112e-01	  -2.7024779869696292e-01	  -6.5511961382081640e-01	   9.5033025924459935e-01	   1.5454160148877423e+00	   1.1343513693639167e+00	   3.3803972251662195e-01	  -4.4541064903536165e-01	   7.5863094411676979e-01	   5.5547301236824109e-02	   1.2132731577638065e+00	  -3.0977468186358342e-01	  -6.4896785789068068e-01	   1.8777883827889508e+00	  -5.3401531463257756e-01	   5.1937530510442687e-01	  -1.4621252548536301e+00	  -3.0035715676736918e-01	  -6.8995007158242405e-01	  -3.2681396740085883e-01	  -3.0662323240465145e-01	   1.0858123776420479e+00	
   2.5523820617540727e+00	  -1.3246695724720017e+00	  -1.9770738042800924e+00	  -4.5049548998879524e-01	  -1.2659275410027429e+00	   1.6022319112166447e-01	  -4.2794882628037106e-01	  -2.4450318639032648e-01	  -1.0264572336202520e+00	   9.6411861027789991e-01	  -1.1556235681903768e+00	   9.4180453916262241e-01	   9.4365282303102649e-01	  -1.5556554104366933e+00	   2.5478520523991666e-01	  -4.7123004913850436e-01	   1.1823921714123171e+00	  -9.9326017479830864e-01	  -4.4314943766871606e-01	  -8.5717916721194365e-01	  -2.0836258840086852e-01	   8.9522177198361619e-01	  -1.1965152591404025e+00	  -8.5064292358794236e-01	  -1.3203850231075724e+00	   2.0941852594440507e+00	   1.6980655105444118e+00	  -1.2228107537278619e+00	  -3.8994422810896040e-01	  -1.0251780021792023e+00	
  -1.8708628379718026e+00	   2.9729890770973372e-01	  -2.7814830485197189e-01	   7.8154575055197115e-02	  -2.2421915326112756e+00	  -5.9465468366133067e-01	   1.1561443656980031e+00	  -1.0772505337256948e-01	  -7.5083878736700427e-01	  -8.7396259040441546e-03	   4.6316668831384933e-01	   4.4624231830425160e-02	   7.9701283518655408e-02	  -8.9276039901084248e-01	  -1.2313261709691636e+00	  -1.0454573020778379e-02	   1.1210275901251006e+00	  -4.5120496994232029e-01	   1.0965165377323807e+00	   1.3057632744434020e+00	  -3.6278947494928368e-02	  -8.0667920839656482e-01	   6.7434895299805553e-01	   6.4547279090906762e-01	   8.5055349867868968e-01	   1.1114572004355767e+00	  -3.1662718393863343e-01	  -1.4184150917153244e+00	  -2.1303358439128731e-01	  -7.9761518049204339e-02	
  -1.7380545657757163e-01	  -3.7323759902681442e-01	  -5.0875959186106698e-02	   5.0531455076236564e-01	  -4.5334878702971915e-01	  -1.0549462193095189e+00	  -1.0191498705968389e+00	  -2.2636817641144591e-01	  -1.6071178689673551e-01	  -7.4463595660405868e-01	   7.2512921934948327e-01	   1.2026403210054155e+00	  -1.0179540496465633e+00	  -6.1733933280938691e-01	   1.1915679462126193e-01	  -1.6156949394935127e+00	  -1.3801784106717236e+00	   7.5884981077235703e-01	   5.1549715765646498e-01	  -7.4131157058925889e-01	   9.2803409495818312e-01	  -1.5372550666312121e-01	  -1.2136573241479660e+00	   4.9743212420459693e-01	  -5.7017567503040212e-01	  -6.8803971463356239e-01	  -1.9386354683232487e+00	  -2.1069031580121083e+00	  -4.9651066523521831e-01	   6.1845335846154059e-01	
  -2.6138401220147972e-01	  -6.3552543071221290e-01	  -1.2173851241923193e+00	   1.1272229526351345e+00	  -2.8550636421111268e+00	  -8.4288706045183334e-02	   1.3506827889652608e+00	  -1.0716729744157265e+00	  -2.2524176183074838e+00	  -9.7505857781645422e-01	  -8.9293084915163370e-02	   4.3351951519789089e-01	   7.9916873961996815e-01	  -9.2639610716820175e-01	   5.1628137660928808e-01	   6.7998116680829135e-01	  -8.5647401632586639e-01	  -2.8901792410541971e-01	   3.8228191774069692e-01	   7.4771361857786850e-02	  -3.4203343635873168e-01	   1.0663142278756252e+00	   1.2267259624812651e-01	  -1.3051788550138876e+00	  -7.9683999745246523e-02	  -3.5638963573939503e-01	   3.9534307454968104e-01	   1.3253941941461933e+00	  -2.3447131109151251e+00	   1.1622403605977423e+00	
   9.8139394915685496e-01	   1.2766778690803273e+00	   7.6045795610807920e-01	   4.0863234281367444e-01	  -1.1663438408418640e+00	   1.9037600511636204e-02	   4.1211599366304530e-02	  -6.0216603545359204e-01	  -4.9397396798081783e-01	  -3.4718133642821275e-01	  -2.7269533281606479e+00	   8.5274031222727018e-02	  -9.0381568848507532e-01	   4.9949369090128137e-01	  -5.0516878246248453e-01	   4.1764964623234341e-02	  -5.2348425102119978e-01	  -1.4010753025607183e+00	   1.1423977503550711e+00	  -3.1267400208937296e-01	  -1.7684575162144747e+00	   1.5573891199657723e+00	  -1.0312064838414199e+00	  -2.7480086123649903e+00	  -9.2846710088318718e-01	  -1.0805902032366030e-01	  -6.0320283938657560e-01	  -1.6474912763468810e+00	   1.4475253691847050e+00	   6.6272980382538804e-01	
  -1.2997699385884038e+00	   7.4201461384023626e-01	   7.8503836831587137e-01	   8.3320698657345060e-01	  -5.1303204298389049e-01	   1.4859808134882833e+00	   1.4731935404705578e+00	  -5.9009975771538159e-01	  -1.8437390813543124e+00	   7.2868434374518531e-01	  -1.7427332354141873e+00	  -7.4975180782716477e-01	   3.9290517485511600e-01	  -1.3231954011905283e+00	   6.0734032442572261e-01	   8.3508968607409129e-01	   4.6677543215135958e-01	   4.8858032221573322e-01	  -8.8772237734548376e-01	   5.3645304280339068e-01	  -1.2991090012564286e+00	   8.4286753916630852e-01	   1.4518963659919795e+00	   7.5226549270664231e-02	   3.5898996041060727e-01	  -3.4517362472409600e-02	  -1.5827755963686663e-01	   1.3188829988864076e-01	  -1.1081302426771538e+00	  -2.1137799846351116e-01	
